ip.src	ip.dst	frame.number	frame.time_relative
192.168.1.40	192.168.1.50	31391	5.994053000
192.168.1.40	192.168.1.50	31541	6.013889000
192.168.1.40	192.168.1.50	31698	6.028685000
192.168.1.40	192.168.1.50	31851	6.044309000
192.168.1.40	192.168.1.50	31854	6.044336000
192.168.1.40	192.168.1.50	31859	6.044518000
192.168.1.40	192.168.1.50	32004	6.065418000
192.168.1.40	192.168.1.50	32007	6.065445000
192.168.1.40	192.168.1.50	32144	6.080370000
192.168.1.40	192.168.1.50	32309	6.100238000
192.168.1.40	192.168.1.50	32316	6.100617000
192.168.1.40	192.168.1.50	32462	6.115791000
192.168.1.40	192.168.1.50	32463	6.115797000
192.168.1.40	192.168.1.50	32541	6.125653000
192.168.1.40	192.168.1.50	32619	6.136246000
192.168.1.40	192.168.1.50	32709	6.146088000
192.168.1.40	192.168.1.50	32893	6.166978000
192.168.1.40	192.168.1.50	32930	6.172029000
192.168.1.40	192.168.1.50	32980	6.176825000
192.168.1.40	192.168.1.50	33219	6.202366000
192.168.1.40	192.168.1.50	33221	6.202381000
192.168.1.40	192.168.1.50	33225	6.203015000
192.168.1.40	192.168.1.50	33392	6.227298000
192.168.1.40	192.168.1.50	33404	6.228019000
192.168.1.40	192.168.1.50	33616	6.253463000
192.168.1.40	192.168.1.50	33617	6.253469000
192.168.1.40	192.168.1.50	33711	6.263481000
192.168.1.40	192.168.1.50	33771	6.268692000
192.168.1.40	192.168.1.50	33775	6.269084000
192.168.1.40	192.168.1.50	33853	6.278545000
192.168.1.40	192.168.1.50	34059	6.299377000
192.168.1.40	192.168.1.50	34127	6.308670000
192.168.1.40	192.168.1.50	34385	6.338895000
192.168.1.40	192.168.1.50	34401	6.339523000
192.168.1.40	192.168.1.50	34435	6.344490000
192.168.1.40	192.168.1.50	34438	6.344698000
192.168.1.40	192.168.1.50	34439	6.345117000
192.168.1.40	192.168.1.50	34540	6.359498000
192.168.1.40	192.168.1.50	34712	6.375168000
192.168.1.40	192.168.1.50	34815	6.389986000
192.168.1.40	192.168.1.50	35009	6.411163000
192.168.1.40	192.168.1.50	35065	6.415922000
192.168.1.40	192.168.1.50	35105	6.421052000
192.168.1.40	192.168.1.50	35106	6.421062000
192.168.1.40	192.168.1.50	35169	6.431093000
192.168.1.40	192.168.1.50	35171	6.431135000
192.168.1.40	192.168.1.50	35385	6.452081000
192.168.1.40	192.168.1.50	35500	6.467699000
192.168.1.40	192.168.1.50	35674	6.487521000
192.168.1.40	192.168.1.50	35729	6.492662000
192.168.1.40	192.168.1.50	35731	6.492676000
192.168.1.40	192.168.1.50	35783	6.497246000
192.168.1.40	192.168.1.50	35834	6.503058000
192.168.1.40	192.168.1.50	35850	6.507164000
192.168.1.40	192.168.1.50	36076	6.533016000
192.168.1.40	192.168.1.50	36200	6.548417000
192.168.1.40	192.168.1.50	36329	6.562842000
192.168.1.40	192.168.1.50	36483	6.578306000
192.168.1.40	192.168.1.50	36559	6.588682000
192.168.1.40	192.168.1.50	36562	6.589196000
192.168.1.40	192.168.1.50	36563	6.589201000
192.168.1.40	192.168.1.50	36635	6.599359000
192.168.1.40	192.168.1.50	36674	6.604174000
192.168.1.40	192.168.1.50	36869	6.625051000
192.168.1.40	192.168.1.50	36909	6.629571000
192.168.1.40	192.168.1.50	37140	6.655513000
192.168.1.40	192.168.1.50	37197	6.659901000
192.168.1.40	192.168.1.50	37202	6.660077000
192.168.1.40	192.168.1.50	37204	6.660089000
192.168.1.40	192.168.1.50	37239	6.665023000
192.168.1.40	192.168.1.50	37343	6.680423000
192.168.1.40	192.168.1.50	37453	6.690547000
192.168.1.40	192.168.1.50	37551	6.705500000
192.168.1.40	192.168.1.50	37661	6.716327000
192.168.1.40	192.168.1.50	37817	6.731460000
192.168.1.40	192.168.1.50	37818	6.731625000
192.168.1.40	192.168.1.50	37819	6.731951000
192.168.1.40	192.168.1.50	37902	6.741846000
192.168.1.40	192.168.1.50	37980	6.751530000
192.168.1.40	192.168.1.50	38207	6.777746000
192.168.1.40	192.168.1.50	38294	6.787098000
192.168.1.40	192.168.1.50	38321	6.792040000
192.168.1.40	192.168.1.50	38460	6.807020000
192.168.1.40	192.168.1.50	38561	6.817885000
192.168.1.40	192.168.1.50	38563	6.818023000
192.168.1.40	192.168.1.50	38666	6.833100000
192.168.1.40	192.168.1.50	38667	6.833104000
192.168.1.40	192.168.1.50	38787	6.848138000
192.168.1.40	192.168.1.50	39030	6.872867000
192.168.1.40	192.168.1.50	39116	6.883194000
192.168.1.40	192.168.1.50	39117	6.883765000
192.168.1.40	192.168.1.50	39247	6.898843000
192.168.1.40	192.168.1.50	39249	6.899006000
192.168.1.40	192.168.1.50	39394	6.914237000
192.168.1.40	192.168.1.50	39395	6.914242000
192.168.1.40	192.168.1.50	39536	6.934708000
192.168.1.40	192.168.1.50	39632	6.944217000
192.168.1.40	192.168.1.50	39722	6.950265000
192.168.1.40	192.168.1.50	39726	6.950395000
192.168.1.40	192.168.1.50	39854	6.964981000
192.168.1.40	192.168.1.50	39935	6.975042000
192.168.1.40	192.168.1.50	40060	6.990856000
192.168.1.40	192.168.1.50	40061	6.990864000
192.168.1.40	192.168.1.50	40434	7.030683000
192.168.1.40	192.168.1.50	40438	7.031596000
192.168.1.40	192.168.1.50	40514	7.041555000
192.168.1.40	192.168.1.50	40516	7.041737000
192.168.1.40	192.168.1.50	40552	7.046952000
192.168.1.40	192.168.1.50	40812	7.076679000
192.168.1.40	192.168.1.50	40814	7.077318000
192.168.1.40	192.168.1.50	40914	7.092157000
192.168.1.40	192.168.1.50	41055	7.107113000
192.168.1.40	192.168.1.50	41073	7.107918000
192.168.1.40	192.168.1.50	41189	7.122421000
192.168.1.40	192.168.1.50	41190	7.122597000
192.168.1.40	192.168.1.50	41191	7.123311000
192.168.1.40	192.168.1.50	41538	7.163309000
192.168.1.40	192.168.1.50	41539	7.163313000
192.168.1.40	192.168.1.50	41584	7.168312000
192.168.1.40	192.168.1.50	41797	7.193941000
192.168.1.40	192.168.1.50	41815	7.194739000
192.168.1.40	192.168.1.50	41879	7.198622000
192.168.1.40	192.168.1.50	41881	7.198765000
192.168.1.40	192.168.1.50	41884	7.199030000
192.168.1.40	192.168.1.50	42292	7.250642000
192.168.1.40	192.168.1.50	42293	7.250649000
192.168.1.40	192.168.1.50	42373	7.259910000
192.168.1.40	192.168.1.50	42379	7.260380000
192.168.1.40	192.168.1.50	42458	7.270317000
192.168.1.40	192.168.1.50	42610	7.285143000
192.168.1.40	192.168.1.50	42622	7.285531000
192.168.1.40	192.168.1.50	42625	7.285682000
192.168.1.40	192.168.1.50	42662	7.290296000
192.168.1.40	192.168.1.50	43097	7.341193000
192.168.1.40	192.168.1.50	43098	7.341204000
192.168.1.40	192.168.1.50	43099	7.341700000
192.168.1.40	192.168.1.50	43219	7.356522000
192.168.1.40	192.168.1.50	43317	7.366893000
192.168.1.40	192.168.1.50	43318	7.366898000
192.168.1.40	192.168.1.50	43319	7.366902000
192.168.1.40	192.168.1.50	43375	7.372431000
192.168.1.40	192.168.1.50	43823	7.422735000
192.168.1.40	192.168.1.50	43893	7.433194000
192.168.1.40	192.168.1.50	43967	7.438535000
192.168.1.40	192.168.1.50	44003	7.442866000
192.168.1.40	192.168.1.50	44004	7.442872000
192.168.1.40	192.168.1.50	44077	7.453502000
192.168.1.40	192.168.1.50	44078	7.453785000
192.168.1.40	192.168.1.50	44186	7.468381000
192.168.1.40	192.168.1.50	44483	7.499369000
192.168.1.40	192.168.1.50	44508	7.504290000
192.168.1.40	192.168.1.50	44674	7.519474000
192.168.1.40	192.168.1.50	44677	7.519774000
192.168.1.40	192.168.1.50	44678	7.520034000
192.168.1.40	192.168.1.50	44751	7.529622000
192.168.1.40	192.168.1.50	44752	7.530002000
192.168.1.40	192.168.1.50	44999	7.559624000
192.168.1.40	192.168.1.50	45259	7.589968000
192.168.1.40	192.168.1.50	45389	7.601123000
192.168.1.40	192.168.1.50	45394	7.601304000
192.168.1.40	192.168.1.50	45435	7.605806000
192.168.1.40	192.168.1.50	45436	7.605969000
192.168.1.40	192.168.1.50	45437	7.606305000
192.168.1.40	192.168.1.50	45438	7.606309000
192.168.1.40	192.168.1.50	45531	7.620742000
192.168.1.40	192.168.1.50	45825	7.651428000
192.168.1.40	192.168.1.50	45933	7.667220000
192.168.1.40	192.168.1.50	46137	7.687755000
192.168.1.40	192.168.1.50	46139	7.687770000
192.168.1.40	192.168.1.50	46143	7.687800000
192.168.1.40	192.168.1.50	46184	7.691944000
192.168.1.40	192.168.1.50	46275	7.702318000
192.168.1.40	192.168.1.50	46359	7.718230000
192.168.1.40	192.168.1.50	46519	7.733152000
192.168.1.40	192.168.1.50	46720	7.758196000
192.168.1.40	192.168.1.50	46807	7.763922000
192.168.1.40	192.168.1.50	46808	7.763929000
192.168.1.40	192.168.1.50	46925	7.779113000
192.168.1.40	192.168.1.50	46927	7.779119000
192.168.1.40	192.168.1.50	47023	7.789059000
192.168.1.40	192.168.1.50	47026	7.789066000
192.168.1.40	192.168.1.50	47377	7.829837000
192.168.1.40	192.168.1.50	47414	7.834352000
192.168.1.40	192.168.1.50	47547	7.849676000
192.168.1.40	192.168.1.50	47552	7.849847000
192.168.1.40	192.168.1.50	47638	7.860252000
192.168.1.40	192.168.1.50	47693	7.865078000
192.168.1.40	192.168.1.50	47694	7.865082000
192.168.1.40	192.168.1.50	47696	7.865088000
192.168.1.40	192.168.1.50	48164	7.920675000
192.168.1.40	192.168.1.50	48250	7.931074000
192.168.1.40	192.168.1.50	48251	7.931418000
192.168.1.40	192.168.1.50	48252	7.931423000
192.168.1.40	192.168.1.50	48389	7.946636000
192.168.1.40	192.168.1.50	48496	7.962478000
192.168.1.40	192.168.1.50	48498	7.962483000
192.168.1.40	192.168.1.50	48500	7.962495000
192.168.1.40	192.168.1.50	48960	8.012867000
192.168.1.40	192.168.1.50	48961	8.012872000
192.168.1.40	192.168.1.50	48962	8.013048000
192.168.1.40	192.168.1.50	49029	8.023278000
192.168.1.40	192.168.1.50	49093	8.027846000
192.168.1.40	192.168.1.50	49208	8.043592000
192.168.1.40	192.168.1.50	49210	8.043610000
192.168.1.40	192.168.1.50	49212	8.043622000
192.168.1.40	192.168.1.50	49681	8.098808000
192.168.1.40	192.168.1.50	49690	8.099154000
192.168.1.40	192.168.1.50	49735	8.104176000
192.168.1.40	192.168.1.50	49739	8.104395000
192.168.1.40	192.168.1.50	49852	8.119387000
192.168.1.40	192.168.1.50	49853	8.119394000
192.168.1.40	192.168.1.50	49924	8.129402000
192.168.1.40	192.168.1.50	49926	8.129413000
192.168.1.40	192.168.1.50	50302	8.170255000
192.168.1.40	192.168.1.50	50451	8.185426000
192.168.1.40	192.168.1.50	50452	8.185990000
192.168.1.40	192.168.1.50	50453	8.185994000
192.168.1.40	192.168.1.50	50615	8.205955000
192.168.1.40	192.168.1.50	50616	8.205962000
192.168.1.40	192.168.1.50	50617	8.205965000
192.168.1.40	192.168.1.50	50769	8.225657000
192.168.1.40	192.168.1.50	50983	8.251826000
192.168.1.40	192.168.1.50	51149	8.266232000
192.168.1.40	192.168.1.50	51152	8.266242000
192.168.1.40	192.168.1.50	51156	8.266401000
192.168.1.40	192.168.1.50	51350	8.292273000
192.168.1.40	192.168.1.50	51351	8.292278000
192.168.1.40	192.168.1.50	51385	8.297024000
192.168.1.40	192.168.1.50	51468	8.306908000
192.168.1.40	192.168.1.50	51598	8.322788000
192.168.1.40	192.168.1.50	51840	8.347612000
192.168.1.40	192.168.1.50	51842	8.347740000
192.168.1.40	192.168.1.50	51843	8.347972000
192.168.1.40	192.168.1.50	52034	8.373738000
192.168.1.40	192.168.1.50	52035	8.373743000
192.168.1.40	192.168.1.50	52100	8.378221000
192.168.1.40	192.168.1.50	52101	8.378400000
192.168.1.40	192.168.1.50	52205	8.393574000
192.168.1.40	192.168.1.50	52422	8.414239000
192.168.1.40	192.168.1.50	52424	8.414414000
192.168.1.40	192.168.1.50	52480	8.419555000
192.168.1.40	192.168.1.50	52738	8.449639000
192.168.1.40	192.168.1.50	52742	8.449782000
192.168.1.40	192.168.1.50	52854	8.464534000
192.168.1.40	192.168.1.50	52856	8.465015000
192.168.1.40	192.168.1.50	52859	8.465371000
192.168.1.40	192.168.1.50	53210	8.505033000
192.168.1.40	192.168.1.50	53211	8.505040000
192.168.1.40	192.168.1.50	53275	8.515182000
192.168.1.40	192.168.1.50	53387	8.530616000
192.168.1.40	192.168.1.50	53421	8.535543000
192.168.1.40	192.168.1.50	53434	8.536120000
192.168.1.40	192.168.1.50	53488	8.541190000
192.168.1.40	192.168.1.50	53490	8.541339000
192.168.1.40	192.168.1.50	53808	8.577049000
192.168.1.40	192.168.1.50	54013	8.601828000
192.168.1.40	192.168.1.50	54015	8.601977000
192.168.1.40	192.168.1.50	54107	8.612016000
192.168.1.40	192.168.1.50	54141	8.617424000
192.168.1.40	192.168.1.50	54173	8.622991000
192.168.1.40	192.168.1.50	54174	8.622999000
192.168.1.40	192.168.1.50	54175	8.623003000
192.168.1.40	192.168.1.50	54458	8.653002000
192.168.1.40	192.168.1.50	54540	8.663038000
192.168.1.40	192.168.1.50	54625	8.672658000
192.168.1.40	192.168.1.50	54775	8.688386000
192.168.1.40	192.168.1.50	54776	8.688599000
192.168.1.40	192.168.1.50	54879	8.703522000
192.168.1.40	192.168.1.50	54883	8.703742000
192.168.1.40	192.168.1.50	54884	8.703747000
192.168.1.40	192.168.1.50	55174	8.733567000
192.168.1.40	192.168.1.50	55246	8.744166000
192.168.1.40	192.168.1.50	55380	8.759199000
192.168.1.40	192.168.1.50	55389	8.759564000
192.168.1.40	192.168.1.50	55525	8.774733000
192.168.1.40	192.168.1.50	55526	8.774737000
192.168.1.40	192.168.1.50	55633	8.789591000
192.168.1.40	192.168.1.50	55636	8.789755000
192.168.1.40	192.168.1.50	55846	8.814913000
192.168.1.40	192.168.1.50	55907	8.819981000
192.168.1.40	192.168.1.50	56047	8.835961000
192.168.1.40	192.168.1.50	56048	8.836114000
192.168.1.40	192.168.1.50	56211	8.856182000
192.168.1.40	192.168.1.50	56338	8.871434000
192.168.1.40	192.168.1.50	56339	8.871438000
192.168.1.40	192.168.1.50	56343	8.871750000
192.168.1.40	192.168.1.50	56445	8.881650000
192.168.1.40	192.168.1.50	56464	8.886522000
192.168.1.40	192.168.1.50	56599	8.897071000
192.168.1.40	192.168.1.50	56635	8.901721000
192.168.1.40	192.168.1.50	56874	8.927275000
192.168.1.40	192.168.1.50	56992	8.942861000
192.168.1.40	192.168.1.50	56994	8.942880000
192.168.1.40	192.168.1.50	57115	8.957540000
192.168.1.40	192.168.1.50	57127	8.958471000
192.168.1.40	192.168.1.50	57128	8.958791000
192.168.1.40	192.168.1.50	57294	8.978527000
192.168.1.40	192.168.1.50	57295	8.978686000
192.168.1.40	192.168.1.50	57463	8.998769000
192.168.1.40	192.168.1.50	57734	9.029237000
192.168.1.40	192.168.1.50	57735	9.029242000
192.168.1.40	192.168.1.50	57740	9.029638000
192.168.1.40	192.168.1.50	57744	9.029812000
192.168.1.40	192.168.1.50	57836	9.044734000
192.168.1.40	192.168.1.50	57934	9.054724000
192.168.1.40	192.168.1.50	58017	9.060043000
192.168.1.40	192.168.1.50	58191	9.084736000
192.168.1.40	192.168.1.50	58480	9.115168000
192.168.1.40	192.168.1.50	58483	9.115307000
192.168.1.40	192.168.1.50	58565	9.125770000
192.168.1.40	192.168.1.50	58569	9.125970000
192.168.1.40	192.168.1.50	58571	9.125984000
192.168.1.40	192.168.1.50	58596	9.130754000
192.168.1.40	192.168.1.50	58598	9.131059000
192.168.1.40	192.168.1.50	58863	9.161731000
192.168.1.40	192.168.1.50	59079	9.186142000
192.168.1.40	192.168.1.50	59082	9.186288000
192.168.1.40	192.168.1.50	59199	9.196345000
192.168.1.40	192.168.1.50	59200	9.197239000
192.168.1.40	192.168.1.50	59202	9.197531000
192.168.1.40	192.168.1.50	59232	9.201764000
192.168.1.40	192.168.1.50	59233	9.201772000
192.168.1.40	192.168.1.50	59574	9.242748000
192.168.1.40	192.168.1.50	59659	9.252958000
192.168.1.40	192.168.1.50	59660	9.252964000
192.168.1.40	192.168.1.50	59865	9.272920000
192.168.1.40	192.168.1.50	59866	9.272925000
192.168.1.40	192.168.1.50	60011	9.293312000
192.168.1.40	192.168.1.50	60012	9.293320000
192.168.1.40	192.168.1.50	60013	9.293324000
192.168.1.40	192.168.1.50	60314	9.328602000
192.168.1.40	192.168.1.50	60377	9.338728000
192.168.1.40	192.168.1.50	60422	9.344529000
192.168.1.40	192.168.1.50	60469	9.349641000
192.168.1.40	192.168.1.50	60470	9.349872000
192.168.1.40	192.168.1.50	60704	9.379418000
192.168.1.40	192.168.1.50	60742	9.384752000
192.168.1.40	192.168.1.50	60743	9.384757000
192.168.1.40	192.168.1.50	60972	9.410738000
192.168.1.40	192.168.1.50	61070	9.420806000
192.168.1.40	192.168.1.50	61101	9.426353000
192.168.1.40	192.168.1.50	61127	9.430333000
192.168.1.40	192.168.1.50	61199	9.441201000
192.168.1.40	192.168.1.50	61462	9.471083000
192.168.1.40	192.168.1.50	61465	9.471101000
192.168.1.40	192.168.1.50	61485	9.476717000
192.168.1.40	192.168.1.50	61636	9.496064000
192.168.1.40	192.168.1.50	61756	9.506516000
192.168.1.40	192.168.1.50	61767	9.506845000
192.168.1.40	192.168.1.50	61805	9.512251000
192.168.1.40	192.168.1.50	61888	9.526808000
192.168.1.40	192.168.1.50	62105	9.552875000
192.168.1.40	192.168.1.50	62106	9.552880000
192.168.1.40	192.168.1.50	62250	9.572550000
192.168.1.40	192.168.1.50	62252	9.572568000
192.168.1.40	192.168.1.50	62375	9.582710000
192.168.1.40	192.168.1.50	62377	9.582724000
192.168.1.40	192.168.1.50	62385	9.583048000
192.168.1.40	192.168.1.50	62702	9.623483000
192.168.1.40	192.168.1.50	62818	9.639391000
192.168.1.40	192.168.1.50	62819	9.639525000
192.168.1.40	192.168.1.50	62879	9.649390000
192.168.1.40	192.168.1.50	62921	9.654003000
192.168.1.40	192.168.1.50	62928	9.654195000
192.168.1.40	192.168.1.50	62997	9.659049000
192.168.1.40	192.168.1.50	63029	9.664332000
192.168.1.40	192.168.1.50	63485	9.720099000
192.168.1.40	192.168.1.50	63486	9.720502000
192.168.1.40	192.168.1.50	63488	9.720658000
192.168.1.40	192.168.1.50	63676	9.745168000
192.168.1.40	192.168.1.50	63678	9.745385000
192.168.1.40	192.168.1.50	63679	9.745558000
192.168.1.40	192.168.1.50	63681	9.745779000
192.168.1.40	192.168.1.50	63684	9.746002000
192.168.1.40	192.168.1.50	64165	9.806292000
192.168.1.40	192.168.1.50	64333	9.821980000
192.168.1.40	192.168.1.50	64334	9.821985000
192.168.1.40	192.168.1.50	64335	9.822146000
192.168.1.40	192.168.1.50	64376	9.831863000
192.168.1.40	192.168.1.50	64377	9.832055000
192.168.1.40	192.168.1.50	64378	9.832366000
192.168.1.40	192.168.1.50	64473	9.846916000
192.168.1.40	192.168.1.50	64794	9.892581000
192.168.1.40	192.168.1.50	65014	9.913000000
192.168.1.40	192.168.1.50	65016	9.913347000
192.168.1.40	192.168.1.50	65017	9.913796000
192.168.1.40	192.168.1.50	65101	9.928332000
192.168.1.40	192.168.1.50	65102	9.928340000
192.168.1.40	192.168.1.50	65103	9.928343000
192.168.1.40	192.168.1.50	65145	9.933529000
192.168.1.40	192.168.1.50	65481	9.973772000
192.168.1.40	192.168.1.50	65552	9.979030000
192.168.1.40	192.168.1.50	65554	9.979162000
192.168.1.40	192.168.1.50	65784	10.005078000
192.168.1.40	192.168.1.50	65858	10.015515000
192.168.1.40	192.168.1.50	65859	10.015520000
192.168.1.40	192.168.1.50	65860	10.015524000
192.168.1.40	192.168.1.50	65866	10.015803000
192.168.1.40	192.168.1.50	66143	10.044926000
192.168.1.40	192.168.1.50	66193	10.051133000
192.168.1.40	192.168.1.50	66194	10.051140000
192.168.1.40	192.168.1.50	66332	10.070795000
192.168.1.40	192.168.1.50	66599	10.101732000
192.168.1.40	192.168.1.50	66601	10.101747000
192.168.1.40	192.168.1.50	66602	10.101751000
192.168.1.40	192.168.1.50	66603	10.101755000
192.168.1.40	192.168.1.50	66712	10.117021000
192.168.1.40	192.168.1.50	66894	10.131956000
192.168.1.40	192.168.1.50	66895	10.131961000
192.168.1.40	192.168.1.50	66969	10.142426000
192.168.1.40	192.168.1.50	67274	10.178358000
192.168.1.40	192.168.1.50	67275	10.178363000
192.168.1.40	192.168.1.50	67276	10.178509000
192.168.1.40	192.168.1.50	67277	10.178513000
192.168.1.40	192.168.1.50	67301	10.183237000
192.168.1.40	192.168.1.50	67475	10.203801000
192.168.1.40	192.168.1.50	67484	10.204118000
192.168.1.40	192.168.1.50	67631	10.214555000
192.168.1.40	192.168.1.50	67956	10.254746000
192.168.1.40	192.168.1.50	67982	10.259417000
192.168.1.40	192.168.1.50	67986	10.259715000
192.168.1.40	192.168.1.50	67987	10.259720000
192.168.1.40	192.168.1.50	67989	10.259730000
192.168.1.40	192.168.1.50	68138	10.279020000
192.168.1.40	192.168.1.50	68140	10.279170000
192.168.1.40	192.168.1.50	68266	10.289781000
192.168.1.40	192.168.1.50	68742	10.344996000
192.168.1.40	192.168.1.50	68806	10.355767000
192.168.1.40	192.168.1.50	68807	10.355772000
192.168.1.40	192.168.1.50	68808	10.355775000
192.168.1.40	192.168.1.50	68810	10.355930000
192.168.1.40	192.168.1.50	68858	10.361282000
192.168.1.40	192.168.1.50	68878	10.365346000
192.168.1.40	192.168.1.50	68881	10.366381000
192.168.1.40	192.168.1.50	68909	10.371339000
192.168.1.40	192.168.1.50	69253	10.412110000
192.168.1.40	192.168.1.50	69363	10.427708000
192.168.1.40	192.168.1.50	69364	10.427715000
192.168.1.40	192.168.1.50	69365	10.427719000
192.168.1.40	192.168.1.50	69366	10.427722000
192.168.1.40	192.168.1.50	69367	10.428008000
192.168.1.40	192.168.1.50	69368	10.428013000
192.168.1.40	192.168.1.50	69369	10.428016000
192.168.1.40	192.168.1.50	69620	10.462661000
192.168.1.40	192.168.1.50	69792	10.472721000
192.168.1.40	192.168.1.50	69793	10.472864000
192.168.1.40	192.168.1.50	69885	10.488533000
192.168.1.40	192.168.1.50	69886	10.488539000
192.168.1.40	192.168.1.50	69889	10.488643000
192.168.1.40	192.168.1.50	69890	10.488648000
192.168.1.40	192.168.1.50	69892	10.488951000
192.168.1.40	192.168.1.50	70193	10.523052000
192.168.1.40	192.168.1.50	70388	10.543255000
192.168.1.40	192.168.1.50	70391	10.543421000
192.168.1.40	192.168.1.50	70541	10.559709000
192.168.1.40	192.168.1.50	70542	10.559714000
192.168.1.40	192.168.1.50	70543	10.559717000
192.168.1.40	192.168.1.50	70544	10.560145000
192.168.1.40	192.168.1.50	70640	10.574088000
192.168.1.40	192.168.1.50	70928	10.614379000
192.168.1.40	192.168.1.50	71137	10.635558000
192.168.1.40	192.168.1.50	71139	10.635572000
192.168.1.40	192.168.1.50	71219	10.645436000
192.168.1.40	192.168.1.50	71249	10.651321000
192.168.1.40	192.168.1.50	71250	10.651326000
192.168.1.40	192.168.1.50	71251	10.651329000
192.168.1.40	192.168.1.50	71270	10.656185000
192.168.1.40	192.168.1.50	71567	10.686553000
192.168.1.40	192.168.1.50	71733	10.706166000
192.168.1.40	192.168.1.50	71734	10.706399000
192.168.1.40	192.168.1.50	71735	10.706403000
192.168.1.40	192.168.1.50	71861	10.718229000
192.168.1.40	192.168.1.50	71925	10.726486000
192.168.1.40	192.168.1.50	71926	10.726491000
192.168.1.40	192.168.1.50	71967	10.732025000
192.168.1.40	192.168.1.50	71968	10.732031000
192.168.1.40	192.168.1.50	72338	10.772040000
192.168.1.40	192.168.1.50	72406	10.782909000
192.168.1.40	192.168.1.50	72449	10.787607000
192.168.1.40	192.168.1.50	72596	10.802796000
192.168.1.40	192.168.1.50	72677	10.813786000
192.168.1.40	192.168.1.50	72678	10.813794000
192.168.1.40	192.168.1.50	72780	10.828054000
192.168.1.40	192.168.1.50	72781	10.828427000
192.168.1.40	192.168.1.50	73062	10.858375000
192.168.1.40	192.168.1.50	73067	10.858662000
192.168.1.40	192.168.1.50	73080	10.859027000
192.168.1.40	192.168.1.50	73237	10.879115000
192.168.1.40	192.168.1.50	73256	10.884037000
192.168.1.40	192.168.1.50	73481	10.909809000
192.168.1.40	192.168.1.50	73595	10.924891000
192.168.1.40	192.168.1.50	73596	10.924898000
192.168.1.40	192.168.1.50	73742	10.939874000
192.168.1.40	192.168.1.50	73776	10.945234000
192.168.1.40	192.168.1.50	73779	10.945487000
192.168.1.40	192.168.1.50	73875	10.955310000
192.168.1.40	192.168.1.50	73950	10.966183000
192.168.1.40	192.168.1.50	74170	10.991298000
192.168.1.40	192.168.1.50	74294	11.006171000
192.168.1.40	192.168.1.50	74299	11.006344000
192.168.1.40	192.168.1.50	74303	11.006506000
192.168.1.40	192.168.1.50	74443	11.020836000
192.168.1.40	192.168.1.50	74448	11.021022000
192.168.1.40	192.168.1.50	74602	11.036279000
192.168.1.40	192.168.1.50	74640	11.046363000
192.168.1.40	192.168.1.50	74906	11.072748000
192.168.1.40	192.168.1.50	74933	11.077141000
192.168.1.40	192.168.1.50	75024	11.087300000
192.168.1.40	192.168.1.50	75026	11.087313000
192.168.1.40	192.168.1.50	75027	11.088156000
192.168.1.40	192.168.1.50	75028	11.088307000
192.168.1.40	192.168.1.50	75317	11.118472000
192.168.1.40	192.168.1.50	75466	11.138506000
192.168.1.40	192.168.1.50	75500	11.144374000
192.168.1.40	192.168.1.50	75683	11.164293000
192.168.1.40	192.168.1.50	75746	11.173487000
192.168.1.40	192.168.1.50	75749	11.173637000
192.168.1.40	192.168.1.50	75759	11.174709000
192.168.1.40	192.168.1.50	75760	11.174713000
192.168.1.40	192.168.1.50	75874	11.189299000
192.168.1.40	192.168.1.50	76079	11.209349000
192.168.1.40	192.168.1.50	76083	11.209616000
192.168.1.40	192.168.1.50	76329	11.235092000
192.168.1.40	192.168.1.50	76438	11.249628000
192.168.1.40	192.168.1.50	76443	11.249769000
192.168.1.40	192.168.1.50	76466	11.255193000
192.168.1.40	192.168.1.50	76468	11.255200000
192.168.1.40	192.168.1.50	76469	11.255382000
192.168.1.40	192.168.1.50	76771	11.285411000
192.168.1.40	192.168.1.50	76829	11.295532000
192.168.1.40	192.168.1.50	76982	11.316858000
192.168.1.40	192.168.1.50	77108	11.325988000
192.168.1.40	192.168.1.50	77110	11.325997000
192.168.1.40	192.168.1.50	77118	11.326326000
192.168.1.40	192.168.1.50	77123	11.326499000
192.168.1.40	192.168.1.50	77125	11.326512000
192.168.1.40	192.168.1.50	77431	11.367558000
192.168.1.40	192.168.1.50	77663	11.397776000
192.168.1.40	192.168.1.50	77664	11.397780000
192.168.1.40	192.168.1.50	77858	11.423115000
192.168.1.40	192.168.1.50	77861	11.423310000
192.168.1.40	192.168.1.50	77924	11.427787000
192.168.1.40	192.168.1.50	77926	11.427800000
192.168.1.40	192.168.1.50	77929	11.427944000
192.168.1.40	192.168.1.50	78001	11.438752000
192.168.1.40	192.168.1.50	78242	11.464662000
192.168.1.40	192.168.1.50	78278	11.469279000
192.168.1.40	192.168.1.50	78377	11.479316000
192.168.1.40	192.168.1.50	78407	11.483721000
192.168.1.40	192.168.1.50	78610	11.505246000
192.168.1.40	192.168.1.50	78644	11.509927000
192.168.1.40	192.168.1.50	78678	11.514041000
192.168.1.40	192.168.1.50	78679	11.514047000
192.168.1.40	192.168.1.50	78955	11.545034000
192.168.1.40	192.168.1.50	78956	11.545039000
192.168.1.40	192.168.1.50	79040	11.555201000
192.168.1.40	192.168.1.50	79043	11.555381000
192.168.1.40	192.168.1.50	79326	11.586102000
192.168.1.40	192.168.1.50	79327	11.586106000
